l2bn,l2ts,batchTimestamp,delay,batchPosterAddress,batchNumber,batchDataGas,l1BaseFeeWei
160381139,1702653419,1702652975,-444,0xad8663715b08f41a3aec47cc,443812,1575940,96903086867
160381140,1702653419,1702652975,-444,0xad8663715b08f41a3aec47cc,443813,1605086,96903086867
160381141,1702653419,1702652975,-444,0xad8663715b08f41a3aec47cc,443814,1562784,96903086867
160381142,1702653419,1702652975,-444,0xad8663715b08f41a3aec47cc,443815,1603814,96903086867
160381143,1702653419,1702652975,-444,0xad8663715b08f41a3aec47cc,443816,1540788,96903086867
160381144,1702653419,1702652975,-444,0xad8663715b08f41a3aec47cc,443817,1600268,96903086867
160381146,1702653419,1702652999,-420,0xad8663715b08f41a3aec47cc,443818,1566700,95681255645
160381147,1702653419,1702652999,-420,0xad8663715b08f41a3aec47cc,443819,1550914,95681255645
160381148,1702653419,1702652999,-420,0xad8663715b08f41a3aec47cc,443820,1581902,95681255645
160381149,1702653419,1702652999,-420,0xad8663715b08f41a3aec47cc,443821,1488646,95681255645
160381150,1702653419,1702652999,-420,0xad8663715b08f41a3aec47cc,443822,1488756,95681255645
160381151,1702653419,1702652999,-420,0xad8663715b08f41a3aec47cc,443823,1604512,95681255645
160381152,1702653419,1702652999,-420,0xad8663715b08f41a3aec47cc,443824,1587082,95681255645
160381153,1702653419,1702653023,-396,0xad8663715b08f41a3aec47cc,443825,1594512,99789765534
160381154,1702653419,1702653023,-396,0xad8663715b08f41a3aec47cc,443826,1518258,99789765534
160381155,1702653419,1702653023,-396,0xad8663715b08f41a3aec47cc,443827,1427014,99789765534
160381156,1702653419,1702653023,-396,0xad8663715b08f41a3aec47cc,443828,1603904,99789765534
160381157,1702653419,1702653023,-396,0xad8663715b08f41a3aec47cc,443829,1578066,99789765534
160381158,1702653419,1702653023,-396,0xad8663715b08f41a3aec47cc,443830,1605160,99789765534
160381159,1702653419,1702653047,-372,0xad8663715b08f41a3aec47cc,443831,1507982,106501210780
160381160,1702653419,1702653047,-372,0xad8663715b08f41a3aec47cc,443832,1534702,106501210780
160381161,1702653419,1702653047,-372,0xad8663715b08f41a3aec47cc,443833,1572488,106501210780
160381162,1702653419,1702653047,-372,0xad8663715b08f41a3aec47cc,443834,1573080,106501210780
160381163,1702653419,1702653047,-372,0xad8663715b08f41a3aec47cc,443835,1572160,106501210780
160381164,1702653419,1702653047,-372,0xad8663715b08f41a3aec47cc,443836,1566898,106501210780
160381167,1702653419,1702653071,-348,0xad8663715b08f41a3aec47cc,443837,1603592,107899579843
160381168,1702653419,1702653071,-348,0xad8663715b08f41a3aec47cc,443838,1544940,107899579843
160381169,1702653419,1702653071,-348,0xad8663715b08f41a3aec47cc,443839,1595498,107899579843
160381170,1702653419,1702653071,-348,0xad8663715b08f41a3aec47cc,443840,1612982,107899579843
160381171,1702653419,1702653071,-348,0xad8663715b08f41a3aec47cc,443841,1570960,107899579843
160381172,1702653419,1702653071,-348,0xad8663715b08f41a3aec47cc,443842,1544564,107899579843
160381173,1702653419,1702653095,-324,0xad8663715b08f41a3aec47cc,443843,1571566,120474749629
160381174,1702653419,1702653095,-324,0xad8663715b08f41a3aec47cc,443844,1575022,120474749629
160381175,1702653419,1702653095,-324,0xad8663715b08f41a3aec47cc,443845,1590898,120474749629
160381176,1702653419,1702653095,-324,0xad8663715b08f41a3aec47cc,443846,1611266,120474749629
160381177,1702653419,1702653095,-324,0xad8663715b08f41a3aec47cc,443847,1598236,120474749629
160381178,1702653419,1702653095,-324,0xad8663715b08f41a3aec47cc,443848,1593594,120474749629
160381179,1702653419,1702653119,-300,0xad8663715b08f41a3aec47cc,443849,1556536,122819880782
160381180,1702653419,1702653119,-300,0xad8663715b08f41a3aec47cc,443850,1583572,122819880782
160381182,1702653419,1702653131,-288,0xad8663715b08f41a3aec47cc,443851,1552902,120185629744
160381184,1702653419,1702653131,-288,0xad8663715b08f41a3aec47cc,443852,1560116,120185629744
160381185,1702653419,1702653131,-288,0xad8663715b08f41a3aec47cc,443853,1587468,120185629744
160381186,1702653419,1702653131,-288,0xad8663715b08f41a3aec47cc,443854,1573328,120185629744
160381187,1702653419,1702653131,-288,0xad8663715b08f41a3aec47cc,443855,1609518,120185629744
160381188,1702653419,1702653131,-288,0xad8663715b08f41a3aec47cc,443856,1557462,120185629744
160382681,1702653794,1702653155,-639,0xad8663715b08f41a3aec47cc,443857,1559912,128107563271
160382682,1702653794,1702653155,-639,0xad8663715b08f41a3aec47cc,443858,1608668,128107563271
160382683,1702653794,1702653155,-639,0xad8663715b08f41a3aec47cc,443859,1569530,128107563271
160382685,1702653794,1702653155,-639,0xad8663715b08f41a3aec47cc,443860,1598388,128107563271
160382686,1702653794,1702653155,-639,0xad8663715b08f41a3aec47cc,443861,1608564,128107563271
160382688,1702653794,1702653179,-615,0xad8663715b08f41a3aec47cc,443862,1587690,127689537522
160382689,1702653794,1702653179,-615,0xad8663715b08f41a3aec47cc,443863,1564938,127689537522
160382690,1702653794,1702653179,-615,0xad8663715b08f41a3aec47cc,443864,1551996,127689537522
160382691,1702653794,1702653179,-615,0xad8663715b08f41a3aec47cc,443865,1540458,127689537522
160382692,1702653794,1702653179,-615,0xad8663715b08f41a3aec47cc,443866,1542756,127689537522
160382693,1702653794,1702653203,-591,0xad8663715b08f41a3aec47cc,443867,1558918,124990160495
160382694,1702653794,1702653203,-591,0xad8663715b08f41a3aec47cc,443868,1550964,124990160495
160382695,1702653794,1702653203,-591,0xad8663715b08f41a3aec47cc,443869,1568796,124990160495
160382696,1702653794,1702653203,-591,0xad8663715b08f41a3aec47cc,443870,1593088,124990160495
160382697,1702653794,1702653203,-591,0xad8663715b08f41a3aec47cc,443871,1465482,124990160495
160382698,1702653794,1702653227,-567,0xad8663715b08f41a3aec47cc,443872,1533760,123473990703
160382699,1702653794,1702653227,-567,0xad8663715b08f41a3aec47cc,443873,1568784,123473990703
160382700,1702653794,1702653227,-567,0xad8663715b08f41a3aec47cc,443874,1575092,123473990703
160382701,1702653794,1702653227,-567,0xad8663715b08f41a3aec47cc,443875,1550670,123473990703
160382702,1702653794,1702653227,-567,0xad8663715b08f41a3aec47cc,443876,1572232,123473990703
160382703,1702653794,1702653227,-567,0xad8663715b08f41a3aec47cc,443877,1562086,123473990703
160382704,1702653794,1702653251,-543,0xad8663715b08f41a3aec47cc,443878,1572882,123044569345
160382705,1702653794,1702653251,-543,0xad8663715b08f41a3aec47cc,443879,1531762,123044569345
160382706,1702653794,1702653251,-543,0xad8663715b08f41a3aec47cc,443880,1549506,123044569345
160382707,1702653794,1702653251,-543,0xad8663715b08f41a3aec47cc,443881,1554304,123044569345
160382708,1702653794,1702653251,-543,0xad8663715b08f41a3aec47cc,443882,1578716,123044569345
160382709,1702653794,1702653251,-543,0xad8663715b08f41a3aec47cc,443883,1571816,123044569345
160382710,1702653794,1702653263,-531,0xad8663715b08f41a3aec47cc,443884,1482124,128173882165
160382711,1702653794,1702653263,-531,0xad8663715b08f41a3aec47cc,443885,1534132,128173882165
160382712,1702653794,1702653275,-519,0xad8663715b08f41a3aec47cc,443886,1585168,129688573813
160382713,1702653794,1702653275,-519,0xad8663715b08f41a3aec47cc,443887,1592720,129688573813
160382714,1702653794,1702653275,-519,0xad8663715b08f41a3aec47cc,443888,1574758,129688573813
160382715,1702653794,1702653275,-519,0xad8663715b08f41a3aec47cc,443889,1561900,129688573813
160382716,1702653794,1702653275,-519,0xad8663715b08f41a3aec47cc,443890,1522944,129688573813
160382717,1702653794,1702653287,-507,0xad8663715b08f41a3aec47cc,443891,1574224,131542792954
160382718,1702653794,1702653287,-507,0xad8663715b08f41a3aec47cc,443892,1550040,131542792954
160382719,1702653794,1702653287,-507,0xad8663715b08f41a3aec47cc,443893,1562042,131542792954
160382720,1702653794,1702653287,-507,0xad8663715b08f41a3aec47cc,443894,1570814,131542792954
160382721,1702653794,1702653287,-507,0xad8663715b08f41a3aec47cc,443895,1599404,131542792954
160382723,1702653794,1702653299,-495,0xad8663715b08f41a3aec47cc,443896,1601832,134627691782
160382724,1702653794,1702653299,-495,0xad8663715b08f41a3aec47cc,443897,1528970,134627691782
160382725,1702653794,1702653299,-495,0xad8663715b08f41a3aec47cc,443898,1605606,134627691782
160382726,1702653794,1702653299,-495,0xad8663715b08f41a3aec47cc,443899,1570790,134627691782
160382727,1702653794,1702653299,-495,0xad8663715b08f41a3aec47cc,443900,1601486,134627691782
160382728,1702653794,1702653323,-471,0xad8663715b08f41a3aec47cc,443901,1533418,134582721484
160382729,1702653794,1702653323,-471,0xad8663715b08f41a3aec47cc,443902,1587536,134582721484
160382730,1702653794,1702653323,-471,0xad8663715b08f41a3aec47cc,443903,1452172,134582721484
160382731,1702653794,1702653323,-471,0xad8663715b08f41a3aec47cc,443904,1546800,134582721484
160382732,1702653794,1702653323,-471,0xad8663715b08f41a3aec47cc,443905,1540498,134582721484
160382734,1702653794,1702653335,-459,0xad8663715b08f41a3aec47cc,443906,1590116,135311304112
160382735,1702653794,1702653335,-459,0xad8663715b08f41a3aec47cc,443907,1569294,135311304112
160382736,1702653794,1702653335,-459,0xad8663715b08f41a3aec47cc,443908,1537224,135311304112
160382737,1702653794,1702653347,-447,0xad8663715b08f41a3aec47cc,443909,1593194,135297902655
160382738,1702653794,1702653395,-399,0xad8663715b08f41a3aec47cc,443910,1583414,120192391597
160382741,1702653794,1702653479,-315,0xad8663715b08f41a3aec47cc,443911,1595022,91495033924
160384183,1702654155,1702653551,-604,0xad8663715b08f41a3aec47cc,443912,1560016,78974837472
160384184,1702654155,1702653551,-604,0xad8663715b08f41a3aec47cc,443913,1558936,78974837472
160384185,1702654155,1702653551,-604,0xad8663715b08f41a3aec47cc,443914,1612526,78974837472
160384187,1702654207,1702653551,-656,0xad8663715b08f41a3aec47cc,443915,1578726,78974837472
160384188,1702654207,1702653551,-656,0xad8663715b08f41a3aec47cc,443916,1500442,78974837472
160384190,1702654235,1702653551,-684,0xad8663715b08f41a3aec47cc,443917,1592090,78974837472
160384191,1702654235,1702653551,-684,0xad8663715b08f41a3aec47cc,443918,1526104,78974837472
160384194,1702654262,1702653563,-699,0xad8663715b08f41a3aec47cc,443919,1591894,88183067912
160384195,1702654262,1702653563,-699,0xad8663715b08f41a3aec47cc,443920,1601276,88183067912
160384196,1702654262,1702653563,-699,0xad8663715b08f41a3aec47cc,443921,1547328,88183067912
160384198,1702654290,1702653563,-727,0xad8663715b08f41a3aec47cc,443922,1591920,88183067912
160384199,1702654290,1702653575,-715,0xad8663715b08f41a3aec47cc,443923,1597034,92118512889
160384201,1702654292,1702653575,-717,0xad8663715b08f41a3aec47cc,443924,1552190,92118512889
160384202,1702654292,1702653575,-717,0xad8663715b08f41a3aec47cc,443925,1597678,92118512889
160384205,1702654320,1702653587,-733,0xad8663715b08f41a3aec47cc,443926,1557596,92584038399
160384206,1702654320,1702653587,-733,0xad8663715b08f41a3aec47cc,443927,1594342,92584038399
160384208,1702654370,1702653587,-783,0xad8663715b08f41a3aec47cc,443928,1520412,92584038399
160384209,1702654370,1702653587,-783,0xad8663715b08f41a3aec47cc,443929,1580756,92584038399
160384211,1702654372,1702653599,-773,0xad8663715b08f41a3aec47cc,443930,1560476,92201418659
160384212,1702654372,1702653599,-773,0xad8663715b08f41a3aec47cc,443931,1581106,92201418659
160384213,1702654372,1702653599,-773,0xad8663715b08f41a3aec47cc,443932,1600348,92201418659
160384215,1702654373,1702653611,-762,0xad8663715b08f41a3aec47cc,443933,1587790,90232167698
160384216,1702654373,1702653611,-762,0xad8663715b08f41a3aec47cc,443934,1596432,90232167698
160384217,1702654373,1702653611,-762,0xad8663715b08f41a3aec47cc,443935,1513208,90232167698
160384219,1702654424,1702653611,-813,0xad8663715b08f41a3aec47cc,443936,1544966,90232167698
160384220,1702654424,1702653623,-801,0xad8663715b08f41a3aec47cc,443937,1608228,98286391745
160384221,1702654424,1702653623,-801,0xad8663715b08f41a3aec47cc,443938,1565480,98286391745
160384223,1702654428,1702653623,-805,0xad8663715b08f41a3aec47cc,443939,1580272,98286391745
160384224,1702654428,1702653623,-805,0xad8663715b08f41a3aec47cc,443940,1610492,98286391745
160384226,1702654477,1702653623,-854,0xad8663715b08f41a3aec47cc,443941,1611940,98286391745
160384227,1702654477,1702653623,-854,0xad8663715b08f41a3aec47cc,443942,1608808,98286391745
160384228,1702654477,1702653635,-842,0xad8663715b08f41a3aec47cc,443943,1507252,103073592627
160384230,1702654479,1702653635,-844,0xad8663715b08f41a3aec47cc,443944,1599154,103073592627
160384231,1702654479,1702653635,-844,0xad8663715b08f41a3aec47cc,443945,1534572,103073592627
160384232,1702654479,1702653635,-844,0xad8663715b08f41a3aec47cc,443946,1529624,103073592627
160384234,1702654481,1702653635,-846,0xad8663715b08f41a3aec47cc,443947,1590964,103073592627
160384235,1702654481,1702653635,-846,0xad8663715b08f41a3aec47cc,443948,1580860,103073592627
160384236,1702654481,1702653659,-822,0xad8663715b08f41a3aec47cc,443949,1594494,98702881446
160384238,1702654483,1702653659,-824,0xad8663715b08f41a3aec47cc,443950,1602622,98702881446
160384239,1702654483,1702653659,-824,0xad8663715b08f41a3aec47cc,443951,1576918,98702881446
160384240,1702654483,1702653659,-824,0xad8663715b08f41a3aec47cc,443952,1550068,98702881446
160384242,1702654486,1702653659,-827,0xad8663715b08f41a3aec47cc,443953,1608388,98702881446
160384243,1702654486,1702653659,-827,0xad8663715b08f41a3aec47cc,443954,1608580,98702881446
160384246,1702654489,1702653683,-806,0xad8663715b08f41a3aec47cc,443955,1579416,99470713112
160384248,1702654490,1702653683,-807,0xad8663715b08f41a3aec47cc,443956,1611252,99470713112
160384249,1702654490,1702653683,-807,0xad8663715b08f41a3aec47cc,443957,1535710,99470713112
160384250,1702654490,1702653683,-807,0xad8663715b08f41a3aec47cc,443958,1579668,99470713112
160384252,1702654493,1702653683,-810,0xad8663715b08f41a3aec47cc,443959,1533860,99470713112
160384253,1702654493,1702653683,-810,0xad8663715b08f41a3aec47cc,443960,1598740,99470713112
160384254,1702654493,1702653695,-798,0xad8663715b08f41a3aec47cc,443961,1544448,103549334800
160384256,1702654494,1702653695,-799,0xad8663715b08f41a3aec47cc,443962,1567580,103549334800
160384257,1702654494,1702653695,-799,0xad8663715b08f41a3aec47cc,443963,1505532,103549334800
160384259,1702654496,1702653695,-801,0xad8663715b08f41a3aec47cc,443964,1612680,103549334800
160384260,1702654496,1702653707,-789,0xad8663715b08f41a3aec47cc,443965,1531488,101991089031
160384262,1702654497,1702653707,-790,0xad8663715b08f41a3aec47cc,443966,1518466,101991089031
160384263,1702654497,1702653707,-790,0xad8663715b08f41a3aec47cc,443967,1605044,101991089031
160384265,1702654500,1702653707,-793,0xad8663715b08f41a3aec47cc,443968,1576862,101991089031
160384266,1702654500,1702653707,-793,0xad8663715b08f41a3aec47cc,443969,1587204,101991089031
160384268,1702654501,1702653707,-794,0xad8663715b08f41a3aec47cc,443970,1567756,101991089031
160384269,1702654501,1702653731,-770,0xad8663715b08f41a3aec47cc,443971,1582668,106922802770
160384271,1702654502,1702653731,-771,0xad8663715b08f41a3aec47cc,443972,1592792,106922802770
160384272,1702654502,1702653731,-771,0xad8663715b08f41a3aec47cc,443973,1553330,106922802770
160384274,1702654506,1702653731,-775,0xad8663715b08f41a3aec47cc,443974,1586350,106922802770
160384275,1702654506,1702653731,-775,0xad8663715b08f41a3aec47cc,443975,1594326,106922802770
160384276,1702654506,1702653731,-775,0xad8663715b08f41a3aec47cc,443976,1545064,106922802770
160384278,1702654533,1702653755,-778,0xad8663715b08f41a3aec47cc,443977,1590892,108183175615
160384279,1702654533,1702653755,-778,0xad8663715b08f41a3aec47cc,443978,1556484,108183175615
160384280,1702654533,1702653755,-778,0xad8663715b08f41a3aec47cc,443979,1586836,108183175615
160384282,1702654534,1702653755,-779,0xad8663715b08f41a3aec47cc,443980,1551612,108183175615
160384283,1702654534,1702653755,-779,0xad8663715b08f41a3aec47cc,443981,1549762,108183175615
160384285,1702654535,1702653755,-780,0xad8663715b08f41a3aec47cc,443982,1540958,108183175615
160384289,1702654540,1702653767,-773,0xad8663715b08f41a3aec47cc,443983,1604074,110371195667
160384291,1702654541,1702653779,-762,0xad8663715b08f41a3aec47cc,443984,1611316,106804862278
160384292,1702654541,1702653779,-762,0xad8663715b08f41a3aec47cc,443985,1581136,106804862278
160384293,1702654541,1702653779,-762,0xad8663715b08f41a3aec47cc,443986,1560910,106804862278
160384295,1702654542,1702653779,-763,0xad8663715b08f41a3aec47cc,443987,1586238,106804862278
160384296,1702654542,1702653779,-763,0xad8663715b08f41a3aec47cc,443988,1582720,106804862278
160384298,1702654568,1702653779,-789,0xad8663715b08f41a3aec47cc,443989,1574964,106804862278
160384299,1702654568,1702653803,-765,0xad8663715b08f41a3aec47cc,443990,1607530,104453676243
160384301,1702654569,1702653803,-766,0xad8663715b08f41a3aec47cc,443991,1585366,104453676243
160384302,1702654569,1702653803,-766,0xad8663715b08f41a3aec47cc,443992,1604456,104453676243
160384304,1702654596,1702653803,-793,0xad8663715b08f41a3aec47cc,443993,1588160,104453676243
160384305,1702654596,1702653803,-793,0xad8663715b08f41a3aec47cc,443994,1553972,104453676243
160384307,1702654597,1702653803,-794,0xad8663715b08f41a3aec47cc,443995,1599436,104453676243
160384308,1702654597,1702653827,-770,0xad8663715b08f41a3aec47cc,443996,1597704,102221747041
160384310,1702654598,1702653827,-771,0xad8663715b08f41a3aec47cc,443997,1558004,102221747041
160384311,1702654598,1702653827,-771,0xad8663715b08f41a3aec47cc,443998,1490976,102221747041
160384313,1702654599,1702653827,-772,0xad8663715b08f41a3aec47cc,443999,1559526,102221747041
160384314,1702654599,1702653827,-772,0xad8663715b08f41a3aec47cc,444000,1556482,102221747041
160384315,1702654599,1702653827,-772,0xad8663715b08f41a3aec47cc,444001,1491556,102221747041
160384318,1702654601,1702653839,-762,0xad8663715b08f41a3aec47cc,444002,1601914,104777119495
160384319,1702654601,1702653839,-762,0xad8663715b08f41a3aec47cc,444003,1571056,104777119495
160384321,1702654602,1702653839,-763,0xad8663715b08f41a3aec47cc,444004,1525976,104777119495
160384322,1702654602,1702653839,-763,0xad8663715b08f41a3aec47cc,444005,1612384,104777119495
160384324,1702654603,1702653839,-764,0xad8663715b08f41a3aec47cc,444006,1598730,104777119495
160384325,1702654603,1702653839,-764,0xad8663715b08f41a3aec47cc,444007,1599936,104777119495
160384327,1702654604,1702653851,-753,0xad8663715b08f41a3aec47cc,444008,1600884,110205327806
160384328,1702654604,1702653851,-753,0xad8663715b08f41a3aec47cc,444009,1606868,110205327806
160384330,1702654605,1702653851,-754,0xad8663715b08f41a3aec47cc,444010,1590696,110205327806
160384331,1702654605,1702653851,-754,0xad8663715b08f41a3aec47cc,444011,1603174,110205327806
160384332,1702654605,1702653851,-754,0xad8663715b08f41a3aec47cc,444012,1567044,110205327806
160384334,1702654606,1702653911,-695,0xad8663715b08f41a3aec47cc,444013,1593848,95549835640
160384359,1702654619,1702653935,-684,0xad8663715b08f41a3aec47cc,444014,1548092,91881085266
160384360,1702654619,1702653935,-684,0xad8663715b08f41a3aec47cc,444015,1591838,91881085266
160384361,1702654619,1702653935,-684,0xad8663715b08f41a3aec47cc,444016,1461860,91881085266
160384363,1702654619,1702653935,-684,0xad8663715b08f41a3aec47cc,444017,1585890,91881085266
160384364,1702654619,1702653935,-684,0xad8663715b08f41a3aec47cc,444018,1603952,91881085266
160384365,1702654619,1702653935,-684,0xad8663715b08f41a3aec47cc,444019,1532682,91881085266
